Company,Date,Experience,Job URL,Job id,Key skills,Location,Salary,Title
24/ 7 Customer,7 days ago,7-12 yrs,https://www.naukri.com/job-listings-Associate-Principal-Analytics-Consultant-24-7-Customer-Bengaluru-7-to-12-years-080518500004?src=jobsearchDesk&sid=15518664679026&xp=15&px=62,080518500004,"Telecom, Hospitality, Analytical, Analytics, SAS, Data mining, SQL...",Bengaluru,Not disclosed,Associate Principal Analytics Consultant
Amazon India Software Dev Centre Pvt Ltd,6 days ago,6-11 yrs,https://www.naukri.com/job-listings-SDE-II-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-6-to-11-years-311218500750?src=jobsearchDesk&sid=15518664679026&xp=16&px=62,311218500750,"Javascript, Linux, Hibernate, Python, Open source, Agile, Customer service,...",Hyderabad,Not disclosed,SDE II
"Saavn, LLC",6 days ago,2-6 yrs,https://www.naukri.com/job-listings-Software-Engineer-Machine-Learning-Saavn-LLC-Mumbai-2-to-6-years-280219501207?src=jobsearchDesk&sid=15518664679026&xp=17&px=62,280219501207,"Machine learning, Python, microsoft, Data structures, Coding, Data analysis...",Mumbai,Not disclosed,Software Engineer - Machine Learning
"Saavn, LLC",6 days ago,2-6 yrs,https://www.naukri.com/job-listings-Senior-Data-Analyst-Ad-Tech-Saavn-LLC-Gurgaon-2-to-6-years-280219501201?src=jobsearchDesk&sid=15518664679026&xp=18&px=62,280219501201,"Senior Data Analyst, Data analysis, SQL, microsoft, Data mining, Monitoring...",Gurgaon,Not disclosed,Senior Data Analyst - Ad Tech
BA Continuum India Pvt. Ltd.,6 days ago,4-6 yrs,https://www.naukri.com/job-listings-Analyst-I-Apps-Prog-BA-Continuum-India-Pvt-Ltd-Chennai-4-to-6-years-280219501064?src=jobsearchDesk&sid=15518664679026&xp=19&px=62,280219501064,"HTML, Hibernate, Agile, Investment banking, Risk management, CSS3...",Chennai,Not disclosed,Analyst I - Apps Prog
Tata Communications Ltd,6 days ago,4-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-Sr-Lead-Tata-Communications-Ltd-Chennai-4-to-7-years-280219501036?src=jobsearchDesk&sid=15518664679026&xp=20&px=62,280219501036,"Automation, Python, Debugging, Software quality assurance, Computer science...",Chennai,Not disclosed,Data Scientist - Sr. Lead
JPMorgan Chase,6 days ago,5-9 yrs,https://www.naukri.com/job-listings-Java-Developer-JPMorgan-Chase-Hyderabad-5-to-9-years-280219500978?src=jobsearchDesk&sid=15518664679026&xp=21&px=62,280219500978,"Coding, Analytics, Financial services, Application programming...",Hyderabad,Not disclosed,Java Developer
FICO,6 days ago,2-6 yrs,https://www.naukri.com/job-listings-Cyber-Security-Architect-FICO-Bengaluru-2-to-6-years-280219500931?src=jobsearchDesk&sid=15518664679026&xp=22&px=62,280219500931,"FICO, Machine learning, Anti money laundering, cyber security...",Bengaluru,Not disclosed,Cyber Security Architect
Amazon India Software Dev Centre Pvt Ltd,6 days ago,7-11 yrs,https://www.naukri.com/job-listings-SOFTWARE-DEVELOPER-ADS-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-7-to-11-years-280219500924?src=jobsearchDesk&sid=15518664679026&xp=23&px=62,280219500924,"Data structures, Computer science, Machine learning, Prototype, Engineering...",Hyderabad,Not disclosed,SOFTWARE DEVELOPER - ADS
Amazon India Software Dev Centre Pvt Ltd,6 days ago,2-6 yrs,https://www.naukri.com/job-listings-SDE-II-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-2-to-6-years-280219500922?src=jobsearchDesk&sid=15518664679026&xp=24&px=62,280219500922,"Python, Data structures, Software design, Auditing, Computer science...",Bengaluru,Not disclosed,SDE II
"Haptik, Inc.",6 days ago,5-10 yrs,https://www.naukri.com/job-listings-Senior-Machine-Learning-Scientist-Haptik-Inc-Mumbai-5-to-10-years-280219500477?src=jobsearchDesk&sid=15518664679026&xp=25&px=62,280219500477,"SQL, Machine learning, Backend, Prototype, NoSQL...",Mumbai,Not disclosed,Senior Machine Learning Scientist
"Haptik, Inc.",6 days ago,3-8 yrs,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Haptik-Inc-Mumbai-3-to-8-years-280219500476?src=jobsearchDesk&sid=15518664679026&xp=26&px=62,280219500476,"SQL, Machine learning, Backend, Prototype, NoSQL...",Mumbai,Not disclosed,Machine Learning Engineer
"Haptik, Inc.",6 days ago,5-10 yrs,https://www.naukri.com/job-listings-Sr-Architect-Machine-Learning-Haptik-Inc-Mumbai-5-to-10-years-280219500475?src=jobsearchDesk&sid=15518664679026&xp=27&px=62,280219500475,"C++, SQL, MySQL, Python, Cloud computing, Machine learning, Data processing...",Mumbai,Not disclosed,Sr. Architect - Machine Learning
ThoughtSpot,6 days ago,2-5 yrs,https://www.naukri.com/job-listings-Engineering-Manager-Frontend-ThoughtSpot-Bengaluru-2-to-5-years-280219500184?src=jobsearchDesk&sid=15518664679026&xp=28&px=62,280219500184,"Engineering Manager, Machine learning, Distribution system...",Bengaluru,Not disclosed,Engineering Manager-Frontend
iXplore Technologies,6 days ago,2-5 yrs,https://www.naukri.com/job-listings-Senior-Big-Data-Test-Engineer-iXplore-Technologies-Bengaluru-2-to-5-years-280219500031?src=jobsearchDesk&sid=15518664679026&xp=29&px=62,280219500031,"Manual testing, Machine learning, Test scenarios, Operations...",Bengaluru,Not disclosed,Senior Big Data Test Engineer
iXplore Technologies,6 days ago,2-5 yrs,https://www.naukri.com/job-listings-Bigdata-Test-Engineer-iXplore-Technologies-Bengaluru-2-to-5-years-280219500030?src=jobsearchDesk&sid=15518664679026&xp=30&px=62,280219500030,"Manual testing, Machine learning, Test scenarios, Operations...",Bengaluru,Not disclosed,Bigdata Test Engineer
Capillary Technologies India Pvt. Ltd.,7 days ago,1-3 yrs,https://www.naukri.com/job-listings-Business-Analyst-Capillary-Technologies-India-Pvt-Ltd-Bengaluru-1-to-3-years-270219501958?src=jobsearchDesk&sid=15518664679026&xp=31&px=62,270219501958,"CRM, SQL, Powerpoint, Machine learning, Business Analyst...",Bengaluru,Not disclosed,Business Analyst
Google India Private Limited,7 days ago,2-5 yrs,https://www.naukri.com/job-listings-Software-Engineer-Google-India-Private-Limited-Hyderabad-2-to-5-years-270219500602?src=jobsearchDesk&sid=15518664679026&xp=32&px=62,270219500602,"C++, Python, Data structures, Software design, Recruitment...",Hyderabad,Not disclosed,Software Engineer
JPMorgan Chase,7 days ago,2-5 yrs,https://www.naukri.com/job-listings-Application-Developer-JPMorgan-Chase-Bengaluru-2-to-5-years-270219500436?src=jobsearchDesk&sid=15518664679026&xp=33&px=62,270219500436,"Python, RDBMS, Web development, Agile, Asset management, Machine learning...",Bengaluru,Not disclosed,Application Developer
JPMorgan Chase,7 days ago,2-5 yrs,https://www.naukri.com/job-listings-Application-Developer-DataBase-JPMorgan-Chase-Bengaluru-2-to-5-years-270219500389?src=jobsearchDesk&sid=15518664679026&xp=34&px=62,270219500389,"Python, Web development, Agile, Asset management, Machine learning...",Bengaluru,Not disclosed,Application Developer - DataBase
Tata Communications Ltd,7 days ago,4-8 yrs,https://www.naukri.com/job-listings-MongoDB-Python-Developer-Tata-Communications-Ltd-Pune-4-to-8-years-270219500200?src=jobsearchDesk&sid=15518664679026&xp=35&px=62,270219500200,"Unix, Linux, jQuery, Python, Coding, Data mining, Computer science, Machine...",Pune,Not disclosed,MongoDB Python Developer
ServiceNow,7 days ago,2-5 yrs,https://www.naukri.com/job-listings-Senior-Software-Development-Engineer-ServiceNow-Hyderabad-2-to-5-years-270219500051?src=jobsearchDesk&sid=15518664679026&xp=36&px=62,270219500051,"SQL, jQuery, Data structures, Coding, Debugging, Cloud computing...",Hyderabad,Not disclosed,Senior Software Development Engineer
OptumSoft Research Pvt Ltd,8 days ago,3-5 yrs,https://www.naukri.com/job-listings-Machine-Learning-Software-Engineer-OptumSoft-Research-Pvt-Ltd-Bengaluru-3-to-5-years-260219503862?src=jobsearchDesk&sid=15518664679026&xp=37&px=62,260219503862,"Linux, Monitoring, Python, Analytics, Computer science, Debugging...",Bengaluru,Not disclosed,Machine Learning Software Engineer
Microsoft India (R and D) Pvt Ltd,8 days ago,5-10 yrs,https://www.naukri.com/job-listings-Senior-Program-Manager-Microsoft-India-R-and-D-Pvt-Ltd-Bengaluru-5-to-10-years-260219503712?src=jobsearchDesk&sid=15518664679026&xp=38&px=62,260219503712,"microsoft, Analytics, Data analysis, Healthcare, Product management...",Bengaluru,Not disclosed,Senior Program Manager
Microsoft India (R and D) Pvt Ltd,8 days ago,4-8 yrs,https://www.naukri.com/job-listings-ML-Engineer-II-Microsoft-India-R-and-D-Pvt-Ltd-Hyderabad-4-to-8-years-260219503705?src=jobsearchDesk&sid=15518664679026&xp=39&px=62,260219503705,"PHP, Perl, Python, microsoft, MATLAB, Healthcare, Data mining...",Hyderabad,Not disclosed,ML Engineer II
JPMorgan Chase,8 days ago,2-7 yrs,https://www.naukri.com/job-listings-Executive-Director-Machine-Learning-Platform-Development-Lead-JPMorgan-Chase-Bengaluru-2-to-7-years-260219503332?src=jobsearchDesk&sid=15518664679026&xp=40&px=62,260219503332,"Development Lead, Python, Workflow, HTTP, Investment banking, Analytics...",Bengaluru,Not disclosed,Executive Director - Machine Learning Platform Development Lead
JPMorgan Chase,8 days ago,2-6 yrs,https://www.naukri.com/job-listings-Resiliency-and-Automation-Infrastructure-Development-Associate-JPMorgan-Chase-Hyderabad-2-to-6-years-260219503319?src=jobsearchDesk&sid=15518664679026&xp=41&px=62,260219503319,"Automation, Unix, Windows, Application development, SAN, JIRA...",Hyderabad,Not disclosed,Resiliency and Automation Infrastructure Development - Associate
CYBOSOL,8 days ago,0-3 yrs,https://www.naukri.com/job-listings-Machine-Learning-Artificial-Intelligence-Engineer-CYBOSOL-Trivandrum-0-to-3-years-260219502823?src=jobsearchDesk&sid=15518664679026&xp=42&px=62,260219502823,"Python, Open source, Coding, MATLAB, Data mining, Machine learning...",Trivandrum,Not disclosed,Machine Learning/Artificial Intelligence Engineer
Concern Infotech Pvt. Ltd.,8 days ago,0-2 yrs,https://www.naukri.com/job-listings-Machine-Learning-Concern-Infotech-Pvt-Ltd-Chennai-0-to-2-years-260219502810?src=jobsearchDesk&sid=15518664679026&xp=43&px=62,260219502810,"Android, SEO, Web designing, Photoshop, Web development, Internet marketing...",Chennai,Not disclosed,Machine Learning
Hewlett Packard Enterprise,8 days ago,2-6 yrs,https://www.naukri.com/job-listings-Senior-Manager-BlueData-Software-Engineering-Hewlett-Packard-Enterprise-Bengaluru-2-to-6-years-260219501822?src=jobsearchDesk&sid=15518664679026&xp=44&px=62,260219501822,"Python, Performance tuning, Configuration management, Debugging...",Bengaluru,Not disclosed,"Senior Manager, BlueData Software Engineering"
Amba Research,8 days ago,6-8 yrs,https://www.naukri.com/job-listings-Delivery-Manager-Data-Analytics-Corporates-and-Consulting-Amba-Research-Gurgaon-6-to-8-years-260219500660?src=jobsearchDesk&sid=15518664679026&xp=45&px=62,260219500660,"Project management, Analytics, SQL, SAS, Presales, Consulting, Forecasting,...",Gurgaon,Not disclosed,Delivery Manager Data Analytics (Corporates and Consulting)
Amba Research,8 days ago,4-6 yrs,https://www.naukri.com/job-listings-Delivery-Lead-Data-Analytics-Corporates-and-Consulting-Amba-Research-Gurgaon-4-to-6-years-260219500658?src=jobsearchDesk&sid=15518664679026&xp=46&px=62,260219500658,"Consulting, Data mining, Analytical, Data modeling, Python...",Gurgaon,Not disclosed,Delivery Lead Data Analytics (Corporates and Consulting)
FICO,8 days ago,3-6 yrs,https://www.naukri.com/job-listings-Solution-Integration-Consultant-I-FICO-Bengaluru-3-to-6-years-260219500009?src=jobsearchDesk&sid=15518664679026&xp=47&px=62,260219500009,"MS SQL, SSIS, Business intelligence, FICO, SSRS, Business analysis...",Bengaluru,Not disclosed,Solution Integration-Consultant I
FICO,8 days ago,2-6 yrs,https://www.naukri.com/job-listings-Software-Quality-Assurance-Engineer-I-FICO-Bengaluru-2-to-6-years-260219500006?src=jobsearchDesk&sid=15518664679026&xp=48&px=62,260219500006,"Business intelligence, FICO, Selenium, Cloud computing, Product management,...",Bengaluru,Not disclosed,Software Quality Assurance-Engineer I
Altair Engineering,4 days ago,6-10 yrs,https://www.naukri.com/job-listings-Senior-Software-Engineer-Full-Stack-Development-Altair-Engineering-Bengaluru-6-to-10-years-060918501047?src=jobsearchDesk&sid=15518664679026&xp=49&px=62,060918501047,"Ajax, Agile, Enterprise applications, CSS3, Front end, Simulation...",Bengaluru,Not disclosed,Senior Software Engineer - Full Stack Development
KLA Tencor Software India Pvt.Ltd,3 days ago,3-6 yrs,https://www.naukri.com/job-listings-Senior-Algorithm-Engineer-KLA-Tencor-Software-India-Pvt-Ltd-Chennai-3-to-6-years-030119500641?src=jobsearchDesk&sid=15518664679026&xp=50&px=62,030119500641,"C++, Python, Application development, MATLAB, Automotive, Packaging...",Chennai,Not disclosed,Senior Algorithm Engineer
Amazon India Software Dev Centre Pvt Ltd,4 days ago,2-5 yrs,https://www.naukri.com/job-listings-Software-Development-Engineer-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-2-to-5-years-020119501510?src=jobsearchDesk&sid=15518664679026&xp=1&px=63,020119501510,"Customer service, Supply chain, Social media, Computer science...",Hyderabad,Not disclosed,Software Development Engineer
Neustar MarketShare,5 days ago,10-14 yrs,https://www.naukri.com/job-listings-Manager-Software-Engineering-Neustar-MarketShare-Bengaluru-10-to-14-years-010319501337?src=jobsearchDesk&sid=15518664679026&xp=2&px=63,010319501337,"Automation, Analytical, Unix, Design Review, Perl, Sql, Coding, Python...",Bengaluru,Not disclosed,"Manager, Software Engineering"
Neustar MarketShare,5 days ago,1-5 yrs,https://www.naukri.com/job-listings-Software-Engineer-Neustar-MarketShare-Bengaluru-1-to-5-years-010319501332?src=jobsearchDesk&sid=15518664679026&xp=3&px=63,010319501332,"Sql, Coding, Python, Data Mining, Machine Learning, Agile, Dns, Vpn...",Bengaluru,Not disclosed,Software Engineer
"Neustar, Inc",5 days ago,1-5 yrs,https://www.naukri.com/job-listings-Software-Engineer-Neustar-Inc-Bengaluru-1-to-5-years-010319501256?src=jobsearchDesk&sid=15518664679026&xp=4&px=63,010319501256,"Sql, Coding, Python, Data Mining, Machine Learning, Agile, Dns, Vpn...",Bengaluru,Not disclosed,Software Engineer
Amazon India Software Dev Centre Pvt Ltd,5 days ago,10-14 yrs,https://www.naukri.com/job-listings-Software-Development-Manager-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-10-to-14-years-010319501213?src=jobsearchDesk&sid=15518664679026&xp=5&px=63,010319501213,"Unix, Javascript, Linux, Html, Ajax, Android, Data Structures, Logistics...",Bengaluru,Not disclosed,Software Development Manager
Amazon India Software Dev Centre Pvt Ltd,5 days ago,5-8 yrs,https://www.naukri.com/job-listings-Software-Development-Engineer-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-5-to-8-years-010319501211?src=jobsearchDesk&sid=15518664679026&xp=6&px=63,010319501211,"Sql, Open Source, Data Mining, Computer Science, Distribution System...",Bengaluru,Not disclosed,Software Development Engineer
Amazon India Software Dev Centre Pvt Ltd,5 days ago,1-5 yrs,https://www.naukri.com/job-listings-Software-Development-Engineer-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Chennai-1-to-5-years-010319501205?src=jobsearchDesk&sid=15518664679026&xp=7&px=63,010319501205,"Billing, Cloud Computing, Computer Science, Machine Learning...",Chennai,Not disclosed,Software Development Engineer
Amazon India Software Dev Centre Pvt Ltd,5 days ago,3-6 yrs,https://www.naukri.com/job-listings-Research-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-3-to-6-years-010319501194?src=jobsearchDesk&sid=15518664679026&xp=8&px=63,010319501194,"Sql, Business Analysis, Data Mining, Analytical, Automation...",Hyderabad,Not disclosed,Research Scientist
FICO,5 days ago,4-6 yrs,https://www.naukri.com/job-listings-Solution-Integration-Consultant-I-FICO-Bengaluru-4-to-6-years-010319501183?src=jobsearchDesk&sid=15518664679026&xp=9&px=63,010319501183,"Ms Sql, Ssis, Business Intelligence, Fico, Ssrs, Business Analysis...",Bengaluru,Not disclosed,Solution Integration-Consultant I
JPMorgan Chase,5 days ago,10-14 yrs,https://www.naukri.com/job-listings-Software-Engineering-VP-JPMorgan-Chase-Bengaluru-10-to-14-years-010319501142?src=jobsearchDesk&sid=15518664679026&xp=10&px=63,010319501142,"Oracle, Rdbms, Agile, Coding, Analytics, Financial Services...",Bengaluru,Not disclosed,Software Engineering VP
JPMorgan Chase,5 days ago,1-3 yrs,https://www.naukri.com/job-listings-Software-Engineer-JPMorgan-Chase-Mumbai-1-to-3-years-010319501141?src=jobsearchDesk&sid=15518664679026&xp=11&px=63,010319501141,"Financial Services, Machine Learning, Career Development...",Mumbai,Not disclosed,Software Engineer
Google India Private Limited,5 days ago,5-8 yrs,https://www.naukri.com/job-listings-Manager-Content-Curation-Google-India-Private-Limited-Hyderabad-5-to-8-years-010319501068?src=jobsearchDesk&sid=15518664679026&xp=12&px=63,010319501068,"Project Management, Automation, Product Management, Customer Service, Sql...",Hyderabad,Not disclosed,"Manager, Content Curation"
Google India Private Limited,5 days ago,5-8 yrs,https://www.naukri.com/job-listings-Manager-Content-Curation-Google-India-Private-Limited-Gurgaon-haryana-5-to-8-years-010319501066?src=jobsearchDesk&sid=15518664679026&xp=13&px=63,010319501066,"Project Management, Automation, Product Management, Customer Service, Sql...","Gurgaon, haryana",Not disclosed,"Manager, Content Curation"
"Neustar, Inc",5 days ago,10-14 yrs,https://www.naukri.com/job-listings-Manager-Software-Engineering-Neustar-Inc-Bengaluru-10-to-14-years-010319500748?src=jobsearchDesk&sid=15518664679026&xp=14&px=63,010319500748,"Automation, Analytical, Unix, Design Review, Perl, Sql, Coding, Python...",Bengaluru,Not disclosed,"Manager, Software Engineering"
Target Corporation India Pvt Ltd,16 days ago,3-6 yrs,https://www.naukri.com/job-listings-Lead-Data-Scientist-Target-Corporation-India-Pvt-Ltd-Bengaluru-3-to-6-years-211218500134?src=jobsearchDesk&sid=15518664679026&xp=15&px=63,211218500134,"Data analysis, OLAP, Data mining, Machine learning, Predictive modeling...",Bengaluru,Not disclosed,Lead Data Scientist
Target Corporation India Pvt Ltd,23 days ago,3-6 yrs,https://www.naukri.com/job-listings-Lead-Data-Scientist-Target-Corporation-India-Pvt-Ltd-Bengaluru-3-to-6-years-161018500109?src=jobsearchDesk&sid=15518664679026&xp=16&px=63,161018500109,"Data analysis, Data mining, Machine learning, Text mining...",Bengaluru,Not disclosed,Lead Data Scientist
SteepLap Technologies Pvt. Ltd.,21 days ago,4-6 yrs,https://www.naukri.com/job-listings-Senior-Developer-Machine-Learning-Programmer-Engineer-SteepLap-Technologies-Pvt-Ltd-Navi-Mumbai-Mumbai-bolpur-4-to-6-years-130219500066?src=jobsearchDesk&sid=15518664679026&xp=17&px=63,130219500066,"C++, Python, Coding, Computer science, Machine learning, Forecasting, FMCG,...","Navi Mumbai, Mumbai, bolpur",Not disclosed,Senior Developer - Machine Learning Programmer / Engineer
SteepLap Technologies Pvt. Ltd.,22 days ago,4-6 yrs,https://www.naukri.com/job-listings-Team-Lead-Machine-Learning-Programmer-Engineer-SteepLap-Technologies-Pvt-Ltd-Mumbai-bolpur-4-to-6-years-120219500768?src=jobsearchDesk&sid=15518664679026&xp=18&px=63,120219500768,"C++, Python, Coding, Computer science, Machine learning, Forecasting, FMCG,...","Mumbai, bolpur",Not disclosed,Team Lead - Machine Learning Programmer/Engineer
American Express Services India Pvt. Ltd.,23 days ago,0-5 yrs,https://www.naukri.com/job-listings-Research-Engineer-American-Express-Services-India-Pvt-Ltd-Gurgaon-0-to-5-years-110219501810?src=jobsearchDesk&sid=15518664679026&xp=19&px=63,110219501810,"Analytical, Coding, Python, Computer science, Machine learning, Text mining...",Gurgaon,Not disclosed,Research Engineer
Target Corporation India Pvt Ltd,27 days ago,5-10 yrs,https://www.naukri.com/job-listings-Director-Data-Engineering-Target-Corporation-India-Pvt-Ltd-Bengaluru-5-to-10-years-070219500230?src=jobsearchDesk&sid=15518664679026&xp=20&px=63,070219500230,"SQL, Computer science, Operations research, Python, Resource allocation...",Bengaluru,Not disclosed,Director Data Engineering
MJ Softtech India Pvt. Ltd.,16 days ago,3-8 yrs,https://www.naukri.com/job-listings-SOTWARE-ENGINEER-AI-NLP-MJ-Softtech-India-Pvt-Ltd-Kochi-3-to-8-years-010318501141?src=jobsearchDesk&sid=15518664679026&xp=21&px=63,010318501141,"Open, Python, Algorithms, Coding, Telecommunication, Machine learning...",Kochi,Not disclosed,SOTWARE ENGINEER (AI / NLP)
ITECH Solutions,16 days ago,3-8 yrs,https://www.naukri.com/job-listings-Big-Data-Developer-ITECH-Solutions-Bengaluru-3-to-8-years-270618500380?src=jobsearchDesk&sid=15518664679026&xp=22&px=63,270618500380,"Struts, Windows, Data mining, Computer science, Machine learning, HBase...",Bengaluru,Not disclosed,Big Data Developer
Srijan Technologies Pvt. Ltd.,18 days ago,1-5 yrs,https://www.naukri.com/job-listings-Tech-Lead-Developer-FullStack-5-Years-of-Experience-Delhi-Srijan-Technologies-Pvt-Ltd-India-1-to-5-years-270218501787?src=jobsearchDesk&sid=15518664679026&xp=23&px=63,270218501787,"Open source, Machine learning, Natural language processing, AWS...",India,Not disclosed,Tech Lead/Developer (FullStack) 5 Years of Experience Delhi
CRON Systems Pvt Ltd,17 days ago,5-10 yrs,https://www.naukri.com/job-listings-Mechanical-Design-Systems-Engineer-CRON-Systems-CRON-Systems-Pvt-Ltd-Gurgaon-5-to-10-years-221018500049?src=jobsearchDesk&sid=15518664679026&xp=24&px=63,221018500049,"thermal, Automation, Mechatronics, Prototype, Robotics, Sensors...",Gurgaon,Not disclosed,Mechanical Design & Systems Engineer CRON Systems
AbsolutData Research Analytics Solutions Pvt. Lt,20 days ago,6-8 yrs,https://www.naukri.com/job-listings-Senior-Technology-Lead-Frontend-AbsolutData-Research-Analytics-Solutions-Pvt-Lt-Gurgaon-6-to-8-years-210818500009?src=jobsearchDesk&sid=15518664679026&xp=25&px=63,210818500009,"XML, Ajax, jQuery, Photoshop, MVC, JSON, CSS3, Machine learning, UX, MVVM",Gurgaon,Not disclosed,Senior Technology Lead- Frontend
FIDDICH CONSULTING,21 days ago,5-10 yrs,https://www.naukri.com/job-listings-SDE-2-FIDDICH-CONSULTING-Hyderabad-5-to-10-years-190116500454?src=jobsearchDesk&sid=15518664679026&xp=26&px=63,190116500454,"java, software development, data structures, sdlc, agile, unit testing...",Hyderabad,Not disclosed,SDE 2..
Visa Inc,16 days ago,5-7 yrs,https://www.naukri.com/job-listings-Sr-Director-Data-Assets-Visa-Inc-Bengaluru-5-to-7-years-180219500918?src=jobsearchDesk&sid=15518664679026&xp=27&px=63,180219500918,"XML, Automation, JSON, Data analysis, Data mining, Monitoring...",Bengaluru,Not disclosed,Sr. Director Data Assets
Robert Bosch Engineering and Business Solutions Private Limited,16 days ago,2-6 yrs,https://www.naukri.com/job-listings-ESU-Computer-Vision-and-Machine-Learning-Development-Engineer-Robert-Bosch-Engineering-and-Business-Solutions-Private-Limited-Bengaluru-2-to-6-years-180219500526?src=jobsearchDesk&sid=15518664679026&xp=28&px=63,180219500526,"Automotive, MATLAB, Analytical, Python, Image processing, Machine learning,...",Bengaluru,Not disclosed,ESU _ Computer Vision and Machine Learning Development Engineer
Robert Bosch Engineering and Business Solutions Private Limited,16 days ago,2-6 yrs,https://www.naukri.com/job-listings-ESU-Tool-Development-Engineer-Autonomous-Driving-systems-2-Robert-Bosch-Engineering-and-Business-Solutions-Private-Limited-Bengaluru-2-to-6-years-180219500518?src=jobsearchDesk&sid=15518664679026&xp=29&px=63,180219500518,"Linux, Windows, Python, Automotive, Image processing, Machine learning...",Bengaluru,Not disclosed,ESU _ Tool Development Engineer Autonomous Driving systems - 2
Zoliday,16 days ago,2-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-Zoliday-Bengaluru-2-to-5-years-180219500221?src=jobsearchDesk&sid=15518664679026&xp=30&px=63,180219500221,"Machine learning, web crawling",Bengaluru,Not disclosed,Data Scientist
Target Corporation India Pvt Ltd,20 days ago,3-6 yrs,https://www.naukri.com/job-listings-Sr-Analyst-BI-Analytics-Target-Corporation-India-Pvt-Ltd-Bengaluru-3-to-6-years-171218501728?src=jobsearchDesk&sid=15518664679026&xp=31&px=63,171218501728,"Automation, Python, Open source, Analytics, Supply chain, Logistics...",Bengaluru,Not disclosed,Sr Analyst BI & Analytics
Infrrd Inc,19 days ago,3-8 yrs,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Infrrd-Inc-Bengaluru-3-to-8-years-150219502724?src=jobsearchDesk&sid=15518664679026&xp=32&px=63,150219502724,"Python, Data mining, Computer science, Machine learning, Analytical, PDF...",Bengaluru,Not disclosed,Machine Learning Engineer
Neva Ventures,19 days ago,1-3 yrs,https://www.naukri.com/job-listings-MACHINE-LEARNING-ENGINEER-Neva-Ventures-Bengaluru-1-to-3-years-150219500335?src=jobsearchDesk&sid=15518664679026&xp=33&px=63,150219500335,"Machine learning, Artificial Intelligence, Computer vision, Neural networks...",Bengaluru,Not disclosed,MACHINE LEARNING ENGINEER
Cargill India Pvt. Ltd.,20 days ago,3-7 yrs,https://www.naukri.com/job-listings-RPA-Specialist-Cargill-India-Pvt-Ltd-Bengaluru-3-to-7-years-140219501053?src=jobsearchDesk&sid=15518664679026&xp=34&px=63,140219501053,"Principal, CRM, Agile, Network security, Machine learning, Budgeting...",Bengaluru,Not disclosed,RPA Specialist
WoodFlake,20 days ago,1-6 yrs,https://www.naukri.com/job-listings-Python-Big-Data-Developer-WoodFlake-Indore-1-to-6-years-140219500854?src=jobsearchDesk&sid=15518664679026&xp=35&px=63,140219500854,"Python, Analytics, Data management, Machine learning, Django, HBase...",Indore,Not disclosed,Python / Big Data Developer
LXI Technologies P Ltd,20 days ago,0-1 yrs,https://www.naukri.com/job-listings-INTERNSHIP-LXI-Technologies-P-Ltd-Anand-0-to-1-years-140219500723?src=jobsearchDesk&sid=15518664679026&xp=36&px=63,140219500723,"Oracle, Hibernate, Information technology, Internship, Machine learning...",Anand,Not disclosed,INTERNSHIP
Incedo,20 days ago,8-12 yrs,https://www.naukri.com/job-listings-Lead-Data-Scientist-Incedo-Gurgaon-8-to-12-years-140219500344?src=jobsearchDesk&sid=15518664679026&xp=37&px=63,140219500344,"Manager Quality Control, Analytical, SQL, Python, Machine learning...",Gurgaon,Not disclosed,Lead Data Scientist
SteepLap Technologies Pvt. Ltd.,21 days ago,5-7 yrs,https://www.naukri.com/job-listings-Team-Leader-Assistant-Manager-SteepLap-Technologies-Pvt-Ltd-Navi-Mumbai-Mumbai-bolpur-5-to-7-years-130219500067?src=jobsearchDesk&sid=15518664679026&xp=38&px=63,130219500067,"Android, Production support, SDLC, Agile, Technical writing, Monitoring...","Navi Mumbai, Mumbai, bolpur",Not disclosed,Team Leader / Assistant Manager
Climate Connect,21 days ago,2-5 yrs,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Climate-Connect-Pune-2-to-5-years-130219500027?src=jobsearchDesk&sid=15518664679026&xp=39&px=63,130219500027,"Machine learning, Machine, learning, engineer",Pune,Not disclosed,Machine Learning Engineer
Climate Connect,21 days ago,6-10 yrs,https://www.naukri.com/job-listings-Vice-President-Technology-Climate-Connect-Pune-6-to-10-years-130219500026?src=jobsearchDesk&sid=15518664679026&xp=40&px=63,130219500026,"Open source, Analytics, Machine learning, Forecasting...",Pune,Not disclosed,Vice President - Technology
