Company,Date,Experience,Job URL,Job id,Key skills,Location,Salary,Title
ZipLoan,22 days ago,12-15 yrs,https://www.naukri.com/job-listings-VP-Data-Science-ZipLoan-Delhi-12-to-15-years-110219003692?src=jobsearchDesk&sid=15518526595679&xp=19&px=4,110219003692,"SQL, Data Science, Technical Architecture, Data Warehousing...",Delhi,Not disclosed,VP - Data Science
Pylon Management Consulting,23 days ago,2-7 yrs,https://www.naukri.com/job-listings-Senior-Lead-Data-Science-Financial-Services-Pylon-Management-Consulting-Bengaluru-2-to-7-years-090219900145?src=jobsearchDesk&sid=15518526595679&xp=20&px=4,090219900145,"spark, sql, r, data science, data extraction, data management...",Bengaluru,Not disclosed,Senior Lead - Data Science - Financial Services
The Hiring Story,22 days ago,3-7 yrs,https://www.naukri.com/job-listings-Data-Science-Developer-Analytics-Alteryx-The-Hiring-Story-Mumbai-3-to-7-years-080219902847?src=jobsearchDesk&sid=15518526595679&xp=21&px=4,080219902847,"SQL Database, R, Analytics, Macros, Time Series Analysis, MS Access...",Mumbai,Not disclosed,Data Science Developer - Analytics/ Alteryx
BuzzHire,22 days ago,2-7 yrs,https://www.naukri.com/job-listings-Data-Engineer-Analytics-Data-Science-Platform-BuzzHire-Bengaluru-2-to-7-years-070219903890?src=jobsearchDesk&sid=15518526595679&xp=22&px=4,070219903890,"data warehousing, business intelligence, big data, data science...",Bengaluru,Not disclosed,Data Engineer - Analytics & Data Science Platform
PKS & Associates,30 days ago,3-8 yrs,https://www.naukri.com/job-listings-Lead-Trainers-AWS-CEH-Devops-Big-Data-Science-Cissp-Cisa-Azure-PKS-Associates-Bengaluru-3-to-8-years-040219900315?src=jobsearchDesk&sid=15518526595679&xp=23&px=4,040219900315,"ethical hacking, microsoft azure, big data, data science, video editing...",Bengaluru,Not disclosed,Lead Trainers - AWS/ CEH/ Devops/ Big Data Science/ Cissp/ Cisa/ Azure
Institute of Product Leadership,30 days ago,2-5 yrs,https://www.naukri.com/job-listings-Sales-Executive-Data-Science-Program-Education-Institute-of-Product-Leadership-Bengaluru-2-to-5-years-040219900284?src=jobsearchDesk&sid=15518526595679&xp=24&px=4,040219900284,"counselling, team handling, product management, data science...",Bengaluru,Not disclosed,Sales Executive - Data Science Program - Education
SPRP,1 day ago,6-11 yrs,https://www.naukri.com/job-listings-Data-Scientist-PHD-Procurement-SPRP-Bengaluru-6-to-11-years-020319002519?src=jobsearchDesk&sid=15518526595679&xp=25&px=4,020319002519,"Data Visualization, IT Skills, Data Management, MS Office, Python, R...",Bengaluru,"15,00,000 - 27,50,000 P.A.",Data Scientist - PHD - Procurement
Crescendo Global Services,1 day ago,4-8 yrs,https://www.naukri.com/job-listings-Manager-predictive-Modelling-sas-mumbai-4-8-Years-Crescendo-Global-Services-Mumbai-4-to-8-years-020319002090?src=jobsearchDesk&sid=15518526595679&xp=26&px=4,020319002090,"sas, r, data analytics, branch operations, machine learning, data mining...",Mumbai,"18,00,000 - 25,00,000 P.A.",Manager-predictive Modelling-sas-mumbai (4-8 Years)
HIREATEASE CONSULTING PRIVATE LTD,1 day ago,14-20 yrs,https://www.naukri.com/job-listings-Head-Risk-Management-HIREATEASE-CONSULTING-PRIVATE-LTD-Mumbai-14-to-20-years-010319008030?src=jobsearchDesk&sid=15518526595679&xp=27&px=4,010319008030,"data science, finance, analytics, business analysis, product strategy...",Mumbai,"50,00,000 - 1 Cr & above P.A.",Head - Risk Management
HUB4TECH PORTAL SERIVCES PRIVATE LIMITED,30+ days ago,8-10 yrs,https://www.naukri.com/job-listings-Python-with-Data-Science-8-10-Years-Mumbai-immediate-Joiner-HUB4TECH-PORTAL-SERIVCES-PRIVATE-LIMITED-Mumbai-8-to-10-years-150119002644?src=jobsearchDesk&sid=15518526595679&xp=28&px=4,150119002644,"Data Modeling, Data Analysis, Data Structures, algorithms, Python Developer...",Mumbai,Not disclosed,Python with Data Science (8-10 Years) Mumbai-immediate Joiner
iSearch Consulting Services Pvt Ltd,12 days ago,8-13 yrs,https://www.naukri.com/job-listings-Opening-for-Data-Science-iSearch-Consulting-Services-Pvt-Ltd-Bengaluru-8-to-13-years-220219006683?src=jobsearchDesk&sid=15518526595679&xp=29&px=4,220219006683,"Data Science, Analytics, Predictive Analytics, Time series forecasting...",Bengaluru,"20,00,000 - 35,00,000 P.A.",Opening for Data Science
Launchio Consulting Private Limited,12 days ago,3-6 yrs,https://www.naukri.com/job-listings-Data-Science-data-Analyst-business-Analytics-Launchio-Consulting-Private-Limited-Hyderabad-3-to-6-years-220219000712?src=jobsearchDesk&sid=15518526595679&xp=30&px=4,220219000712,"Data Science, Excel, Data Visualization, Data Analysis, SQL, R, Statistical...",Hyderabad,Not disclosed,Data Science/data Analyst/business Analytics
Upgrade HR Consulting Pvt Ltd,13 days ago,5-10 yrs,https://www.naukri.com/job-listings-Team-Lead-data-Science-Upgrade-HR-Consulting-Pvt-Ltd-Bengaluru-5-to-10-years-200219000908?src=jobsearchDesk&sid=15518526595679&xp=31&px=4,200219000908,"Data Analytics, Predictive Modeling, Data Science, Algorithms, Data Mining,...",Bengaluru,Not disclosed,Team Lead-data Science
H.R. international,9 days ago,2-5 yrs,https://www.naukri.com/job-listings-Professor-Computer-Scinece-Big-Data-Science-H-R-international-Saudi-Arabia-2-to-5-years-150518901261?src=jobsearchDesk&sid=15518526595679&xp=32&px=4,150518901261,"Big Data, Data Science, Professor, Big Data Science",Saudi Arabia,Not disclosed,Professor- Computer Scinece (Big Data Science)
H.R. international,9 days ago,2-6 yrs,https://www.naukri.com/job-listings-Associates-Professor-Computer-Scinece-Big-Data-Science-H-R-international-Saudi-Arabia-2-to-6-years-150518901260?src=jobsearchDesk&sid=15518526595679&xp=33&px=4,150518901260,"data science, big data, Professor, Associates Professor, Big Data Science",Saudi Arabia,Not disclosed,Associates Professor- Computer Scinece (Big Data Science)
H.R. international,9 days ago,2-6 yrs,https://www.naukri.com/job-listings-Assistant-Professor-Computer-Scinece-Big-Data-Science-H-R-international-Saudi-Arabia-2-to-6-years-150518901256?src=jobsearchDesk&sid=15518526595679&xp=34&px=4,150518901256,"data science, big data, assistant professor, big data science",Saudi Arabia,Not disclosed,Assistant Professor- Computer Scinece (Big Data Science)
Accenture,5 days ago,1-6 yrs,https://www.naukri.com/job-listings-Acn-digital-analytics-customer-Analytics-PRD-Bangalore-chennai-Accenture-Delhi-NCR-Bengaluru-Gurgaon-1-to-6-years-290119003489?src=jobsearchDesk&sid=15518526595679&xp=35&px=4,290119003489,"sas, machine learning, Predictive Modeling, Regression, random forest...","Delhi NCR, Bengaluru, Gurgaon",Not disclosed,Acn-digital -analytics-customer Analytics PRD - Bangalore/chennai
Accenture,5 days ago,1-6 yrs,https://www.naukri.com/job-listings-Acn-digital-analytics-cmt-Analytics-Bangalore-chennai-Accenture-Delhi-NCR-Bengaluru-Gurgaon-1-to-6-years-290119003394?src=jobsearchDesk&sid=15518526595679&xp=36&px=4,290119003394,"sas, machine learning, Predictive Modeling, Regression, random forest...","Delhi NCR, Bengaluru, Gurgaon",Not disclosed,Acn-digital -analytics-cmt Analytics - Bangalore/chennai
Amanzi Technologies Private Limited,5 days ago,6-9 yrs,https://www.naukri.com/job-listings-Data-Scientist-R-python-java-Amanzi-Technologies-Private-Limited-Bengaluru-6-to-9-years-280219901749?src=jobsearchDesk&sid=15518526595679&xp=37&px=4,280219901749,"NLP, Neural Networks, Data Science, R, Machine Learning, Java, Python, Data...",Bengaluru,Not disclosed,Data Scientist - R/python/java
Huquo Consulting Pvt. Ltd,6 days ago,3-4 yrs,https://www.naukri.com/job-listings-Assistant-Manager-Manager-Business-Intelligence-analytics-Huquo-Consulting-Pvt-Ltd-Gurgaon-3-to-4-years-280219901588?src=jobsearchDesk&sid=15518526595679&xp=38&px=4,280219901588,"Data Science, R, Machine Learning, SQL, Python, Analytics...",Gurgaon,Not disclosed,Assistant Manager/ Manager - Business Intelligence/analytics
Globallogic India Ltd,3 days ago,4-6 yrs,https://www.naukri.com/job-listings-Data-Scientist-Finance-Domain-joining-in-1-Week-Globallogic-India-Ltd-Noida-4-to-6-years-280219006631?src=jobsearchDesk&sid=15518526595679&xp=39&px=4,280219006631,"Data Science, Data Scientist, Senior Data Scientist, Lead Data Scientist...",Noida,"7,50,000 - 16,00,000 P.A.",Data Scientist - Finance Domain (joining in 1 Week)
One Mobikwik Systems pvt.ltd,6 days ago,2-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-One-Mobikwik-Systems-pvt-ltd-Gurgaon-2-to-5-years-280219006246?src=jobsearchDesk&sid=15518526595679&xp=40&px=4,280219006246,"deep learning, data science, machine learning, python, time series analysis...",Gurgaon,Not disclosed,Data Scientist - Machine Learning
Allstate Solutions Private Limited,6 days ago,4-6 yrs,https://www.naukri.com/job-listings-Senior-Engineer-Machine-Learning-Allstate-Solutions-Private-Limited-Bengaluru-4-to-6-years-270219904503?src=jobsearchDesk&sid=15518526595679&xp=41&px=4,270219904503,"Java, Python, C++, Software Development, Groovy, Gradle...",Bengaluru,Not disclosed,Senior Engineer - Machine Learning
Allstate Solutions Private Limited,6 days ago,1-4 yrs,https://www.naukri.com/job-listings-Engineer-Machine-Learning-Allstate-Solutions-Private-Limited-Bengaluru-1-to-4-years-270219904502?src=jobsearchDesk&sid=15518526595679&xp=42&px=4,270219904502,"Java, Python, C++, Software Development, Groovy, Gradle...",Bengaluru,Not disclosed,Engineer - Machine Learning
Allstate Solutions Private Limited,6 days ago,7-8 yrs,https://www.naukri.com/job-listings-Data-Scientist-C2-Allstate-Solutions-Private-Limited-Bengaluru-7-to-8-years-270219904501?src=jobsearchDesk&sid=15518526595679&xp=43&px=4,270219904501,"Deep Learning, Hadoop, Text Mining, Hive, Data Science, NLP, R, Mapreduce...",Bengaluru,Not disclosed,Data Scientist C2
Allstate Solutions Private Limited,6 days ago,4-9 yrs,https://www.naukri.com/job-listings-Data-Scientist-B2-Allstate-Solutions-Private-Limited-Bengaluru-4-to-9-years-270219904500?src=jobsearchDesk&sid=15518526595679&xp=44&px=4,270219904500,"Text Mining, Data Science, R, Machine Learning, Predictive Analytics...",Bengaluru,Not disclosed,Data Scientist B2
Accenture,6 days ago,3-6 yrs,https://www.naukri.com/job-listings-Artificial-Intelligence-Accenture-Pune-3-to-6-years-270219902207?src=jobsearchDesk&sid=15518526595679&xp=45&px=4,270219902207,"Python, Data management, Machine learning, Outsourcing...",Pune,Not disclosed,Artificial Intelligence
Ally - eXecutive.com,7 days ago,6-10 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-AI-NLP-Deep-Learning-Ally-eXecutive-com-Bengaluru-6-to-10-years-270219902014?src=jobsearchDesk&sid=15518526595679&xp=46&px=4,270219902014,"Deep Learning, Java, Natural Language Processing, Python, MySQL, NLP...",Bengaluru,Not disclosed,"Data Scientist- Machine Learning, AI, NLP & Deep Learning"
Tredence Analytics Solutions Private Limited,7 days ago,7-10 yrs,https://www.naukri.com/job-listings-Manager-Analytics-Tredence-Analytics-Solutions-Private-Limited-Bengaluru-Whitefield-7-to-10-years-270219010224?src=jobsearchDesk&sid=15518526595679&xp=47&px=4,270219010224,"data science, analytics, solve business problems, SQL, R, Python...",Bengaluru(Whitefield),"15,00,000 - 27,50,000 P.A.",Manager Analytics
TVS Logistics Services Ltd,7 days ago,2-4 yrs,https://www.naukri.com/job-listings-Data-Scientist-TVS-Logistics-Services-Ltd-Chennai-2-to-4-years-270219005360?src=jobsearchDesk&sid=15518526595679&xp=48&px=4,270219005360,"Text Mining, Information Retrieval, NLP, Data Science, Machine Learning...",Chennai,"4,00,000 - 6,00,000 P.A.",Data Scientist
Emerging India,7 days ago,5-10 yrs,https://www.naukri.com/job-listings-Regional-Business-Development-Manager-Emerging-India-Noida-Gurgaon-Delhi-NCR-5-to-10-years-270219004349?src=jobsearchDesk&sid=15518526595679&xp=49&px=4,270219004349,"marketing, sales, business development management, data science...","Noida, Gurgaon, Delhi NCR","6,00,000 - 10,00,000 P.A.",Regional Business Development Manager
Myntra Designs Pvt. Ltd.,5 days ago,5-9 yrs,https://www.naukri.com/job-listings-Data-Scientist-Myntra-Designs-Pvt-Ltd-Bengaluru-5-to-9-years-261218900511?src=jobsearchDesk&sid=15518526595679&xp=50&px=4,261218900511,"Data Scientist, Data Science, Python, R, Scala, Spark, Hadoop, Mahout...",Bengaluru,Not disclosed,Data Scientist
SENECAGLOBAL IT SERVICES PRIVATE LIMITED,6 days ago,6-11 yrs,https://www.naukri.com/job-listings-Datascientist-6-to-12-Years-SENECAGLOBAL-IT-SERVICES-PRIVATE-LIMITED-Hyderabad-6-to-11-years-250119008588?src=jobsearchDesk&sid=15518526757172&xp=1&px=5,250119008588,"deep learning, machine learning, data science, data mining, analytics...",Hyderabad,Not disclosed,Datascientist-(6 to 12 Years)
Eros International Media Limited,7 days ago,8-9 yrs,https://www.naukri.com/job-listings-Principal-Data-Scientist-Eros-International-Media-Limited-Bengaluru-8-to-9-years-161118008864?src=jobsearchDesk&sid=15518526757172&xp=2&px=5,161118008864,"business strategy, data science, business solutions, statistical analysis...",Bengaluru,Not disclosed,Principal Data Scientist
Accenture,6 days ago,1-6 yrs,https://www.naukri.com/job-listings-Acn-digital-analytics-health-Analytics-Bangalore-gurgoan-Accenture-Bengaluru-Delhi-NCR-Gurgaon-1-to-6-years-160119002604?src=jobsearchDesk&sid=15518526757172&xp=3&px=5,160119002604,"sas, machine learning, Predictive Modeling, Regression, random forest...","Bengaluru, Delhi NCR, Gurgaon",Not disclosed,Acn-digital -analytics-health Analytics - Bangalore/gurgoan
Accenture,5 days ago,1-6 yrs,https://www.naukri.com/job-listings-Acn-digital-analytics-operation-Analytics-Bangalore-gurugram-Accenture-Bengaluru-Delhi-NCR-Gurgaon-1-to-6-years-160119002455?src=jobsearchDesk&sid=15518526757172&xp=4&px=5,160119002455,"sas, machine learning, Predictive Modeling, Regression, random forest...","Bengaluru, Delhi NCR, Gurgaon",Not disclosed,Acn-digital -analytics-operation Analytics - Bangalore/gurugram
R2R CONSULTANTS LLP,2 days ago,3-8 yrs,https://www.naukri.com/job-listings-Opening-for-Supply-Chain-Analytics-Specialist-in-a-Reputed-firm-R2R-CONSULTANTS-LLP-Mumbai-3-to-8-years-040319005497?src=jobsearchDesk&sid=15518526757172&xp=5&px=5,040319005497,"Data Science, Data Analytics, Data Scientist, Machine Learning, Python, R",Mumbai,"10,00,000 - 16,00,000 P.A.",Opening for Supply Chain Analytics Specialist in a Reputed firm
R2R CONSULTANTS LLP,2 days ago,1-6 yrs,https://www.naukri.com/job-listings-Excellent-Opening-for-Sales-Analytics-Specialist-in-a-Reputed-firm-R2R-CONSULTANTS-LLP-Mumbai-1-to-6-years-040319005356?src=jobsearchDesk&sid=15518526757172&xp=6&px=5,040319005356,"Data Science, Data Analytics, Data Scientist, Machine Learning, Python, R",Mumbai,"7,50,000 - 16,00,000 P.A.",Excellent Opening for Sales Analytics Specialist in a Reputed firm
R2R CONSULTANTS LLP,2 days ago,1-6 yrs,https://www.naukri.com/job-listings-Excellent-Opening-for-Financial-Analytics-Specialist-in-a-Reputed-firm-R2R-CONSULTANTS-LLP-Mumbai-1-to-6-years-040319005279?src=jobsearchDesk&sid=15518526757172&xp=7&px=5,040319005279,"Data Science, Data Analytics, Data Scientist, Machine Learning, Python",Mumbai,"7,50,000 - 16,00,000 P.A.",Excellent Opening for Financial Analytics Specialist in a Reputed firm
Udaan Consulting,4 days ago,3-8 yrs,https://www.naukri.com/job-listings-IT-for-Australian-PR-and-Citizenship-Holders-Udaan-Consulting-Australia-3-to-8-years-020319003003?src=jobsearchDesk&sid=15518526757172&xp=8&px=5,020319003003,"salesforce developer, salesforce administrator, salesforce consultant...",Australia,"60,000 - 80,000 P.A. Attractive Australian Salaries",IT Job Opportunities for Australian PR and Citizenship Holders
TecHHire Global,5 days ago,4-8 yrs,https://www.naukri.com/job-listings-Senior-Data-Engineer-Big-Data-data-Structure-algorithm-TecHHire-Global-Hyderabad-4-to-8-years-010319903457?src=jobsearchDesk&sid=15518526757172&xp=9&px=5,010319903457,"Spark, Hive, Algorithms, Oozie, Hadoop, Java, Big Data, Data Science...",Hyderabad,Not disclosed,Senior Data Engineer - Big Data/data Structure/algorithm
Nastech Consulting,5 days ago,11-16 yrs,https://www.naukri.com/job-listings-Big-Data-Solution-Architect-Hadoop-machine-Learning-Nastech-Consulting-Navi-Mumbai-11-to-16-years-010319902862?src=jobsearchDesk&sid=15518526757172&xp=10&px=5,010319902862,"Hadoop, Data Science, Advanced Analytics, Machine Learning, Big Data...",Navi Mumbai,Not disclosed,Big Data Solution Architect - Hadoop/machine Learning
Dell International Services India Private Limited,5 days ago,5-8 yrs,https://www.naukri.com/job-listings-Data-Scientist-Sr-Advisor-Dell-International-Services-India-Private-Limited-Bengaluru-5-to-8-years-010319901606?src=jobsearchDesk&sid=15518526757172&xp=11&px=5,010319901606,"R, SQL, Big Data Analytics, Information Retrieval, Machine Learning...",Bengaluru,Not disclosed,"Data Scientist, Sr Advisor"
TalentStack/The Hiring Story,5 days ago,4-8 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-Artificial-Intelligence-TalentStack-The-Hiring-Story-Mumbai-4-to-8-years-010319004594?src=jobsearchDesk&sid=15518526757172&xp=12&px=5,010319004594,"Data Science, Machine Learning, Artificial Intelligence, Data Analysis...",Mumbai,Not disclosed,Data Scientist - Machine Learning/ Artificial Intelligence
Fidius Advisory,30 days ago,15-16 yrs,https://www.naukri.com/job-listings-Head-Sales-Enterprise-Software-Data-Science-Solutions-Fidius-Advisory-Gurgaon-Gurugram-15-to-16-years-310119901402?src=jobsearchDesk&sid=15518526757172&xp=13&px=5,310119901402,"marketing, sales, product management, new product, enterprise software...","Gurgaon, Gurugram",Not disclosed,Head - Sales - Enterprise Software/ Data Science Solutions
Seynse,30+ days ago,2-4 yrs,https://www.naukri.com/job-listings-Data-Science-Seynse-Delhi-Gurgaon-Goa-2-to-4-years-310119009402?src=jobsearchDesk&sid=15518526757172&xp=14&px=5,310119009402,"Hive, Hadoop, SQL, Logistic Regression, Data Science, R, SAS, Excel, Python...","Delhi, Gurgaon, Goa",Not disclosed,Data Science
HEAT Software India Pvt. Ltd,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Product-Owner-Data-Science-HEAT-Software-India-Pvt-Ltd-Bengaluru-5-to-10-years-300119003739?src=jobsearchDesk&sid=15518526757172&xp=15&px=5,300119003739,"product owner, data science, product management",Bengaluru,Not disclosed,Product Owner : Data Science
The Hiring Story,30+ days ago,3-7 yrs,https://www.naukri.com/job-listings-Data-Science-Developer-Analytics-alteryx-The-Hiring-Story-Mumbai-3-to-7-years-270119000604?src=jobsearchDesk&sid=15518526757172&xp=16&px=5,270119000604,"sql database, r, analytics, macros, time series analysis, data science...",Mumbai,Not disclosed,Data Science Developer - Analytics/alteryx
Samaksh Consulting,30+ days ago,6-10 yrs,https://www.naukri.com/job-listings-Manager-Analytics-Data-Science-Firm-Samaksh-Consulting-Bengaluru-Hyderabad-6-to-10-years-250119900180?src=jobsearchDesk&sid=15518526757172&xp=17&px=5,250119900180,"Advanced Analytics, Data Science, Deep Learning, Statistics, Data Analytics...","Bengaluru, Hyderabad",Not disclosed,Manager - Analytics - Data Science Firm
Pylon Management Consulting,30+ days ago,9-12 yrs,https://www.naukri.com/job-listings-Senior-Lead-Data-Science-Pylon-Management-Consulting-Bengaluru-9-to-12-years-180119901481?src=jobsearchDesk&sid=15518526757172&xp=18&px=5,180119901481,"Chaid, SAS, SQL, R, SPSS, Data Science, Clustering, Data Extraction...",Bengaluru,Not disclosed,Senior Lead - Data Science
Triquetro Infotech Pvt Ltd,30+ days ago,11-15 yrs,https://www.naukri.com/job-listings-Big-Data-Architect-Data-Science-hadoop-Triquetro-Infotech-Pvt-Ltd-Bengaluru-11-to-15-years-110119901519?src=jobsearchDesk&sid=15518526757172&xp=19&px=5,110119901519,"Hdfs, Hadoop, Big Data, Data Science, SQL, Application Development...",Bengaluru,Not disclosed,Big Data Architect - Data Science/hadoop
Triquetro Infotech Pvt Ltd,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Big-Data-Architect-Data-Science-hadoop-Triquetro-Infotech-Pvt-Ltd-Bengaluru-5-to-10-years-110119901506?src=jobsearchDesk&sid=15518526757172&xp=20&px=5,110119901506,"Hdfs, Hadoop, Big Data, Data Science, SQL, Application Development...",Bengaluru,Not disclosed,Big Data Architect - Data Science/hadoop
I Square Soft,30+ days ago,7-10 yrs,https://www.naukri.com/job-listings-Data-Science-Engineer-7-Yrs-visakhapatnam-I-Square-Soft-Visakhapatnam-7-to-10-years-070119007667?src=jobsearchDesk&sid=15518526757172&xp=21&px=5,070119007667,"Spark, Hadoop, HBase, Java, SCALA, Big Data, C, Python, Data Science...",Visakhapatnam,Not disclosed,Data Science Engineer_ 7+ Yrs _visakhapatnam
Change Leaders,30+ days ago,1-2 yrs,https://www.naukri.com/job-listings-Analyst-Data-Science-IT-Change-Leaders-Gurgaon-1-to-2-years-040119901624?src=jobsearchDesk&sid=15518526757172&xp=22&px=5,040119901624,"Data Science, R, Tableau, Data Analytics, Data Modeling, Root Cause",Gurgaon,Not disclosed,Analyst - Data Science - IT
Samaksh Consulting,30+ days ago,8-13 yrs,https://www.naukri.com/job-listings-Manager-Data-Sciences-Samaksh-Consulting-Hyderabad-8-to-13-years-250119900184?src=jobsearchDesk&sid=15518526757172&xp=23&px=5,250119900184,"Data Visualization, Data Analysis, Client Relationship, Account Management,...",Hyderabad,Not disclosed,Manager - Data Sciences
CREDO SYSTEMZ,21 days ago,5-10 yrs,https://www.naukri.com/job-listings-Data-Science-Part-time-Training-Consultant-role-CREDO-SYSTEMZ-Chennai-5-to-10-years-130219000922?src=jobsearchDesk&sid=15518526757172&xp=24&px=5,130219000922,"Datascience, Datascientist, Senior DataScientist, Lead Datascientist",Chennai,"7,00,000 - 10,00,000 P.A.",Data Science Part-time Training Consultant role
Unnati,1 day ago,1-2 yrs,https://www.naukri.com/job-listings-Tech-Lead-Fast-Growing-Comm-tech-Startup-Gurugram-Unnati-Delhi-Gurgaon-1-to-2-years-050319007328?src=jobsearchDesk&sid=15518526757172&xp=25&px=5,050319007328,"Big Data, Data Science, Tech Lead, Team Handling, Data Processing, Big Data...","Delhi, Gurgaon",Not disclosed,Tech Lead | Fast Growing Comm-tech Startup | Gurugram
PeopleStrong HR Services Pvt. Ltd.,14 days ago,3-8 yrs,https://www.naukri.com/job-listings-Python-Developer-Data-Science-PeopleStrong-HR-Services-Pvt-Ltd-Bengaluru-3-to-8-years-200219002793?src=jobsearchDesk&sid=15518526757172&xp=26&px=5,200219002793,"Data Science, Python, SQL",Bengaluru,Not disclosed,Python Developer + Data Science
Pathfinder Management Consulting (India) Ltd.,Just Now,15-20 yrs,https://www.naukri.com/job-listings-Delivery-Head-for-Delhi-ncr-Pathfinder-Management-Consulting-India-Ltd-Delhi-NCR-15-to-20-years-060319000776?src=jobsearchDesk&sid=15518526757172&xp=27&px=5,060319000776,"data integration, data modeling, data governance, data warehousing...",Delhi NCR,Not disclosed,Delivery Head for Delhi/ncr
UNCAP RESEARCH LABS PVT LTD,1 day ago,1-5 yrs,https://www.naukri.com/job-listings-Talent-Evangelist-UNCAP-RESEARCH-LABS-PVT-LTD-Gurgaon-1-to-5-years-050319007041?src=jobsearchDesk&sid=15518526757172&xp=28&px=5,050319007041,"Recruitment, Talent Acquisition, Sourcing, Linkedin, Searching...",Gurgaon,"5,00,000 - 8,00,000 P.A.",Talent Evangelist
Pathfinder Management Consulting (India) Ltd.,1 day ago,15-18 yrs,https://www.naukri.com/job-listings-Chief-Data-Scientist-Pathfinder-Management-Consulting-India-Ltd-Noida-Greater-Noida-15-to-18-years-050319005471?src=jobsearchDesk&sid=15518526757172&xp=29&px=5,050319005471,"Deep Learning, Data Science, RFP, R, SPSS, SAS, Tableau, Use Cases...","Noida, Greater Noida","50,00,000 - 80,00,000 P.A.",Chief Data Scientist
Talks About People HR Solutions,1 day ago,8-13 yrs,https://www.naukri.com/job-listings-National-Manager-Marketing-Analytics-NBFC-Talks-About-People-HR-Solutions-Pune-8-to-13-years-020319900458?src=jobsearchDesk&sid=15518526757172&xp=30&px=5,020319900458,"Marketing Management, Marketing Analytics, Data Modeling...",Pune,Not disclosed,National Manager - Marketing Analytics - NBFC
Squareroot,1 day ago,5-10 yrs,https://www.naukri.com/job-listings-Python-Developer-Django-flask-Squareroot-Bengaluru-5-to-10-years-010319900670?src=jobsearchDesk&sid=15518526757172&xp=31&px=5,010319900670,"Python, Django, Pyramid, Javascript, MongoDB, NoSQL, Software Development...",Bengaluru,Not disclosed,Python Developer - Django/flask
Indraprastha Institute of Information Technology Delhi,30+ days ago,,https://www.naukri.com/job-listings-Assistant-Professor-Including-Data-Science-Indraprastha-Institute-of-Information-Technology-Delhi-Delhi-1-to-1-years-170518901610?src=jobsearchDesk&sid=15518526757172&xp=32&px=5,170518901610,,Delhi,Rs. 1.50 Lac/month,Assistant Professor - Including Data Science
Indian Institute of Science,30+ days ago,3-5 yrs,https://www.naukri.com/job-listings-Assistant-Professor-Computational-and-Data-Sciences-Indian-Institute-of-Science-Bengaluru-3-to-5-years-290818900729?src=jobsearchDesk&sid=15518526757172&xp=33&px=5,290818900729,,Bengaluru,PB-3 Rs15600-39100 with minimum pay of Rs30000 + AGP of...,Assistant Professor - Computational and Data Sciences
Indian Institute of Technology Delhi,30+ days ago,,https://www.naukri.com/job-listings-Post-Doctoral-Fellows-Data-Science-Big-Data-Indian-Institute-of-Technology-Delhi-Delhi-1-to-1-years-270418901446?src=jobsearchDesk&sid=15518526757172&xp=34&px=5,270418901446,,Delhi,"Fellowship amount is Rs.60,000/- per month",Post Doctoral Fellows - Data Science & Big Data
Indian Institute of Technology Delhi,30+ days ago,10-15 yrs,https://www.naukri.com/job-listings-Professor-Data-Analytics-and-Data-Sciences-Indian-Institute-of-Technology-Delhi-Delhi-10-to-15-years-260318900475?src=jobsearchDesk&sid=15518526757172&xp=35&px=5,260318900475,,Delhi,Pay Scale: Pay Band : Rs.37400-67000(minimum pay of Rs....,Professor - Data Analytics and Data Sciences
Indian Institute of Technology Kanpur,30+ days ago,,https://www.naukri.com/job-listings-Assistant-Professor-Contract-Data-Sciences-Business-Analytics-Indian-Institute-of-Technology-Kanpur-Kanpur-1-to-1-years-200318901480?src=jobsearchDesk&sid=15518526757172&xp=36&px=5,200318901480,,Kanpur,Pay Scale: Academic Grade Pay: Rs. 7000- Pay Band (Rs.)...,Assistant Professor (Contract) - Data Sciences & Business Analytics
Indian Institute of Technology Kanpur,30+ days ago,3-5 yrs,https://www.naukri.com/job-listings-Assistant-Professor-Data-Sciences-Business-Analytics-Indian-Institute-of-Technology-Kanpur-Kanpur-3-to-5-years-200318901226?src=jobsearchDesk&sid=15518526757172&xp=37&px=5,200318901226,,Kanpur,PB-3 Rs. (15600-39100) + Academic Grade Pay Rs. 8000/-,Assistant Professor - Data Sciences & Business Analytics
Indian Institute of Technology Jammu,30+ days ago,,https://www.naukri.com/job-listings-Visiting-Professor-Retired-Professor-Contract-Data-Science-Big-Data-Indian-Institute-of-Technology-Jammu-Jammu-1-to-1-years-200318900464?src=jobsearchDesk&sid=15518526757172&xp=38&px=5,200318900464,,Jammu,Not disclosed,Visiting Professor/Retired Professor (Contract) - Data Science & Big Data
